antecedent,consequent,support,confidence,lift,leverage,conviction,zhangs_metric,rule_rank,lift_tier
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG PINK VINTAGE PAISLEY,0.014357803676558933,0.3190921228304406,9.605076811275794,0.012862989636164824,1.4198378931050974,0.938098896583998,485,Muy Alto (>5)
"LUNCH BAG WOODLAND, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG RED RETROSPOT,0.013396611798630302,0.6445086705202313,9.579010115606938,0.011998073574226154,2.623739290378607,0.9146160829733968,486,Muy Alto (>5)
"LUNCH BAG APPLE DESIGN, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG RED RETROSPOT,0.01021266370299171,0.643939393939394,9.570549242424244,0.009145570953735365,2.6195444052753083,0.9099441998750422,487,Muy Alto (>5)
LUNCH BAG SUKI DESIGN,"LUNCH BAG PINK POLKADOT, LUNCH BAG CARS BLUE",0.0114141535504025,0.22727272727272732,9.55348943985308,0.010219390775788699,1.2633312366157565,0.9426691967109424,488,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG CARS BLUE",LUNCH BAG SUKI DESIGN,0.0114141535504025,0.47979797979797983,9.553489439853077,0.010219390775788699,1.8257863051154308,0.9171446153846153,489,Muy Alto (>5)
LUNCH BAG RED RETROSPOT,"LUNCH BAG PINK POLKADOT, LUNCH BAG CARS BLUE",0.015258921062117025,0.2267857142857143,9.53301767676768,0.013658281938232509,1.2625355209512916,0.9596714071696854,490,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG CARS BLUE",LUNCH BAG RED RETROSPOT,0.015258921062117025,0.6414141414141414,9.533017676767678,0.013658281938232509,2.60109690946351,0.9169143549364022,491,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG APPLE DESIGN",LUNCH BAG RED RETROSPOT,0.011594377027514117,0.6390728476821192,9.498220198675497,0.010373687594652693,2.584223887161365,0.9112494578987014,492,Muy Alto (>5)
SET OF TEA COFFEE SUGAR TINS PANTRY,SET OF 3 CAKE TINS PANTRY DESIGN,0.010813408626697104,0.5696202531645569,9.415986826392468,0.00966499913695698,2.1829674678954842,0.9110934204259372,493,Muy Alto (>5)
PACK OF 72 RETROSPOT CAKE CASES,PACK OF 72 SKULL CAKE CASES,0.012675717890183827,0.25,9.415158371040723,0.01132940831251682,1.2979294324962953,0.9415263890646753,494,Muy Alto (>5)
PACK OF 72 SKULL CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,0.012675717890183827,0.4773755656108597,9.415158371040723,0.01132940831251682,1.8164040293080301,0.9181683534929648,495,Muy Alto (>5)
JUMBO BAG STRAWBERRY,JUMBO BAG PINK POLKADOT,0.01706115583323321,0.4565916398713826,9.360128617363344,0.015238407820819769,1.7504690431519698,0.927833601710111,496,Muy Alto (>5)
JUMBO BAG PINK POLKADOT,JUMBO BAG STRAWBERRY,0.01706115583323321,0.34975369458128075,9.360128617363342,0.015238407820819769,1.4804138950480412,0.9389671361502349,497,Muy Alto (>5)
JUMBO BAG PINK POLKADOT,"LUNCH BAG RED RETROSPOT, JUMBO BAG RED RETROSPOT",0.01033281268773279,0.2118226600985222,9.352785145888594,0.009228028120723356,1.240015243902439,0.9388789505068575,498,Muy Alto (>5)
"LUNCH BAG RED RETROSPOT, JUMBO BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.01033281268773279,0.4562334217506631,9.352785145888593,0.009228028120723356,1.7493158834027365,0.9137752352526635,499,Muy Alto (>5)
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",0.014237654691817854,0.27147766323024053,9.336812359773933,0.012712760097902872,1.3327305103611495,0.9423169059127638,500,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",LUNCH BAG SPACEBOY DESIGN,0.014237654691817854,0.48966942148760323,9.336812359773933,0.012712760097902872,1.8567473870027982,0.9196364655959673,501,Muy Alto (>5)
SCOTTIE DOG HOT WATER BOTTLE,CHOCOLATE HOT WATER BOTTLE,0.013817133245224078,0.3715670436187399,9.328966829679553,0.012336033194437565,1.5278807417856242,0.9272892754346604,502,Muy Alto (>5)
CHOCOLATE HOT WATER BOTTLE,SCOTTIE DOG HOT WATER BOTTLE,0.013817133245224078,0.3469079939668175,9.328966829679553,0.012336033194437565,1.4742392807265767,0.9298420332472817,503,Muy Alto (>5)
JUMBO BAG WOODLAND ANIMALS,JUMBO BAG PINK POLKADOT,0.01003244022588009,0.45504087193460496,9.328337874659402,0.008956960289295312,1.7454878048780489,0.9129273855998306,504,Muy Alto (>5)
JUMBO BAG PINK POLKADOT,JUMBO BAG WOODLAND ANIMALS,0.01003244022588009,0.20566502463054187,9.3283378746594,0.008956960289295312,1.2311590092645113,0.9385843697220945,505,Muy Alto (>5)
"LUNCH BAG WOODLAND, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG  BLACK SKULL.,0.011594377027514117,0.5578034682080926,9.32248647770272,0.010350676963669,2.1261265930538187,0.911682507390572,506,Muy Alto (>5)
LUNCH BAG APPLE DESIGN,LUNCH BAG DOILEY PATTERN,0.01033281268773279,0.23056300268096516,9.292861362293817,0.009220904064016672,1.2674062178564836,0.9342599093169518,507,Muy Alto (>5)
LUNCH BAG DOILEY PATTERN,LUNCH BAG APPLE DESIGN,0.01033281268773279,0.4164648910411622,9.292861362293815,0.009220904064016672,1.6368928176332842,0.9150947180520873,508,Muy Alto (>5)
JUMBO BAG STRAWBERRY,JUMBO BAG PINK VINTAGE PAISLEY,0.011534302535143579,0.3086816720257235,9.29170906426798,0.010292948285310285,1.3984567840866862,0.9270163764769511,509,Muy Alto (>5)
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG STRAWBERRY,0.011534302535143579,0.34719710669077763,9.29170906426798,0.010292948285310285,1.474616114009072,0.9230417210381323,510,Muy Alto (>5)
PAINTED METAL PEARS ASSORTED,ASSORTED COLOUR BIRD ORNAMENT,0.014598101646041091,0.7253731343283583,9.288123995407577,0.01302640625811787,3.3569299844851104,0.9106626773368373,511,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",LUNCH BAG SPACEBOY DESIGN,0.013757058752853539,0.4861995753715499,9.270650780795899,0.012273122071585034,1.8442082231553905,0.9181107293993777,512,Muy Alto (>5)
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",0.013757058752853539,0.2623138602520046,9.270650780795899,0.012273122071585034,1.3172335248503175,0.94151024206143,513,Muy Alto (>5)
LUNCH BAG APPLE DESIGN,"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN",0.01021266370299171,0.22788203753351208,9.25201072386059,0.00910883189736554,1.2632389162561577,0.933762486126526,514,Muy Alto (>5)
"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG APPLE DESIGN,0.01021266370299171,0.4146341463414634,9.25201072386059,0.00910883189736554,1.6317733990147782,0.9144385026737967,515,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG  BLACK SKULL.",LUNCH BAG SPACEBOY DESIGN,0.012855941367295447,0.4841628959276018,9.231816226358374,0.011463372337315236,1.8369267365217083,0.9160014718876383,516,Muy Alto (>5)
LUNCH BAG SPACEBOY DESIGN,"LUNCH BAG PINK POLKADOT, LUNCH BAG  BLACK SKULL.",0.012855941367295447,0.24513172966781216,9.231816226358374,0.011463372337315236,1.2895588709058414,0.9410313732623654,517,Muy Alto (>5)
JUMBO  BAG BAROQUE BLACK WHITE,"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",0.010513036164844407,0.2795527156549521,9.19651087903623,0.009369881298490772,1.3458338006533868,0.9260902443374353,518,Muy Alto (>5)
"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",JUMBO  BAG BAROQUE BLACK WHITE,0.010513036164844407,0.34584980237154145,9.196510879036229,0.009369881298490772,1.4712116135790858,0.9192048150115064,519,Muy Alto (>5)
JUMBO BAG PINK POLKADOT,JUMBO STORAGE BAG SKULLS,0.012074972966478434,0.24753694581280788,9.156666666666666,0.01075626459736903,1.2930421939243941,0.9364714887102947,520,Muy Alto (>5)
JUMBO STORAGE BAG SKULLS,JUMBO BAG PINK POLKADOT,0.012074972966478434,0.4466666666666666,9.156666666666665,0.01075626459736903,1.7190714075815452,0.9155402292071378,521,Muy Alto (>5)
HOT WATER BOTTLE I AM SO POORLY,HOT WATER BOTTLE KEEP CALM,0.011053706596179262,0.38095238095238093,9.15055315055315,0.009845724257372665,1.5481335317331955,0.917334343871806,522,Muy Alto (>5)
HOT WATER BOTTLE KEEP CALM,HOT WATER BOTTLE I AM SO POORLY,0.011053706596179262,0.26551226551226553,9.15055315055315,0.009845724257372665,1.3219880667745094,0.9294098288723122,523,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE",LUNCH BAG RED RETROSPOT,0.014838399615523249,0.6144278606965174,9.13193407960199,0.013213508383701089,2.419045551968312,0.9125317650765103,524,Muy Alto (>5)
LUNCH BAG RED RETROSPOT,"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE",0.014838399615523249,0.2205357142857143,9.13193407960199,0.013213508383701089,1.251949668447982,0.9547318041931492,525,Muy Alto (>5)
LUNCH BAG RED RETROSPOT,"LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL.",0.014477952661300012,0.21517857142857144,9.114153944020357,0.012889439591384317,1.2440928457772278,0.9545027668753204,526,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG  BLACK SKULL.",LUNCH BAG RED RETROSPOT,0.014477952661300012,0.6132315521628499,9.114153944020355,0.012889439591384317,2.411563233145943,0.9118076637240032,527,Muy Alto (>5)
"JUMBO BAG PINK POLKADOT, JUMBO BAG STRAWBERRY",JUMBO BAG RED RETROSPOT,0.01351676078337138,0.7922535211267606,9.113926822858367,0.012033672204091767,4.395127245920536,0.9057306224449605,528,Muy Alto (>5)
LUNCH BAG APPLE DESIGN,JUMBO BAG APPLES,0.015318995554487565,0.34182305630026816,9.089435455549943,0.013633632846385172,1.462210697272765,0.9317385620915032,529,Muy Alto (>5)
JUMBO BAG APPLES,LUNCH BAG APPLE DESIGN,0.015318995554487565,0.40734824281150167,9.089435455549943,0.013633632846385172,1.6117128095981876,0.9247592470196568,530,Muy Alto (>5)
GIN + TONIC DIET METAL SIGN,PLEASE ONE PERSON METAL SIGN,0.013817133245224078,0.3639240506329114,9.08227848101266,0.012295804288607071,1.5091441745973961,0.9250156113400775,531,Muy Alto (>5)
PLEASE ONE PERSON METAL SIGN,GIN + TONIC DIET METAL SIGN,0.013817133245224078,0.3448275862068965,9.082278481012658,0.012295804288607071,1.4683660370438292,0.9270417422867514,532,Muy Alto (>5)
"LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG  BLACK SKULL.,0.01021266370299171,0.5431309904153355,9.077267536600075,0.009087582431363034,2.057845434632651,0.9068871753685249,533,Muy Alto (>5)
LUNCH BAG SUKI DESIGN,LUNCH BAG DOLLY GIRL DESIGN,0.014177580199447315,0.2822966507177034,9.07164101900944,0.012614733943765628,1.3499747687132044,0.9368153603705014,534,Muy Alto (>5)
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG SUKI DESIGN,0.014177580199447315,0.4555984555984556,9.07164101900944,0.012614733943765628,1.744627167474903,0.9183439265536724,535,Muy Alto (>5)
"JUMBO BAG STRAWBERRY, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,0.01003244022588009,0.7877358490566038,9.061956422526762,0.008925345934305167,4.301584631609862,0.9011250955555118,536,Muy Alto (>5)
JUMBO BAG PINK POLKADOT,JUMBO BAG SPACEBOY DESIGN,0.010993632103808723,0.22536945812807885,9.06159420289855,0.009780420404228073,1.2588312846562488,0.9352669188734762,537,Muy Alto (>5)
JUMBO BAG SPACEBOY DESIGN,JUMBO BAG PINK POLKADOT,0.010993632103808723,0.4420289855072464,9.06159420289855,0.009780420404228073,1.7047830218561923,0.9123346718483627,538,Muy Alto (>5)
LUNCH BAG RED RETROSPOT,"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN",0.014237654691817854,0.21160714285714285,9.05504498714653,0.012665309693860588,1.2387618858029483,0.9537348810841865,539,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG SPACEBOY DESIGN",LUNCH BAG RED RETROSPOT,0.014237654691817854,0.609254498714653,9.05504498714653,0.012665309693860588,2.387018060289496,0.9108499577851437,540,Muy Alto (>5)
HEART OF WICKER LARGE,HEART OF WICKER SMALL,0.02390964796347471,0.5031605562579013,9.025442477876105,0.02126050937308604,1.900515112021349,0.9335640675785106,541,Muy Alto (>5)
HEART OF WICKER SMALL,HEART OF WICKER LARGE,0.02390964796347471,0.42887931034482757,9.025442477876105,0.02126050937308604,1.6677404509894158,0.9417011255539691,542,Muy Alto (>5)
"JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,0.012735792382554368,0.7822878228782288,8.999283413704905,0.01132059166077699,4.193941843818539,0.9035906668587067,543,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG RED RETROSPOT,0.012615643397813289,0.603448275862069,8.96875,0.011209021137429925,2.352067868504772,0.9074733096085409,544,Muy Alto (>5)
LUNCH BAG WOODLAND,LUNCH BAG CARS BLUE,0.01916376306620209,0.47329376854599403,8.932480806368046,0.01701836096776824,1.7979933427309018,0.9255236632759367,545,Muy Alto (>5)
LUNCH BAG CARS BLUE,LUNCH BAG WOODLAND,0.01916376306620209,0.36167800453514737,8.932480806368046,0.01701836096776824,1.5031751983471937,0.9377355969197703,546,Muy Alto (>5)
"JUMBO BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",JUMBO BAG RED RETROSPOT,0.01033281268773279,0.7747747747747747,8.912854803663372,0.009173496967309992,4.054040610356842,0.8998027560348439,547,Muy Alto (>5)
LUNCH BAG APPLE DESIGN,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",0.011594377027514117,0.2587131367292225,8.897807590898012,0.010291317042335909,1.309781669957909,0.9292579919835761,548,Muy Alto (>5)
"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",LUNCH BAG APPLE DESIGN,0.011594377027514117,0.3987603305785124,8.897807590898012,0.010291317042335909,1.5886916271021427,0.9141939161328339,549,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG APPLE DESIGN",LUNCH BAG RED RETROSPOT,0.011774600504625737,0.5957446808510639,8.854255319148937,0.010444776586044913,2.307246248506043,0.9049457620886192,550,Muy Alto (>5)
"LUNCH BAG RED RETROSPOT, JUMBO BAG RED RETROSPOT",LUNCH BAG PINK POLKADOT,0.01021266370299171,0.4509283819628647,8.851596516690856,0.009058898539415355,1.7284754835125988,0.9075810003145643,551,Muy Alto (>5)
LUNCH BAG PINK POLKADOT,"LUNCH BAG RED RETROSPOT, JUMBO BAG RED RETROSPOT",0.01021266370299171,0.20047169811320753,8.851596516690854,0.009058898539415355,1.2224106564706607,0.9346395299479456,552,Muy Alto (>5)
"LUNCH BAG SUKI DESIGN, LUNCH BAG CARS BLUE",LUNCH BAG RED RETROSPOT,0.012976090352036526,0.5950413223140496,8.843801652892562,0.011508837821809052,2.3032388733458062,0.9066988747637278,553,Muy Alto (>5)
"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG RED RETROSPOT,0.012976090352036526,0.5950413223140496,8.843801652892562,0.011508837821809052,2.3032388733458062,0.9066988747637278,554,Muy Alto (>5)
"LUNCH BAG DOLLY GIRL DESIGN, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG RED RETROSPOT,0.011173855580920341,0.5942492012779553,8.832028753993612,0.009908703950173237,2.2987424090912105,0.9037695963512093,555,Muy Alto (>5)
JUMBO BAG PINK POLKADOT,JUMBO BAG PINK VINTAGE PAISLEY,0.014297729184188394,0.2931034482758621,8.822784810126583,0.01267718312170506,1.367638310529447,0.9321266968325792,556,Muy Alto (>5)
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG PINK POLKADOT,0.014297729184188394,0.43037974683544306,8.822784810126583,0.01267718312170506,1.669918699186992,0.917125092751324,557,Muy Alto (>5)
LUNCH BAG PINK POLKADOT,LUNCH BAG CARS BLUE,0.023789498978733628,0.4669811320754717,8.8133423180593,0.02109023936527383,1.7766993904299742,0.934122846390222,558,Muy Alto (>5)
LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT,0.023789498978733628,0.44897959183673475,8.8133423180593,0.02109023936527383,1.7223623960377537,0.9361375746810914,559,Muy Alto (>5)
"JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.010573110657214946,0.7652173913043478,8.802908566449325,0.00937201779371385,3.889011262854829,0.8988203028087896,560,Muy Alto (>5)
JUMBO STORAGE BAG SUKI,JUMBO  BAG BAROQUE BLACK WHITE,0.014297729184188394,0.3305555555555556,8.789820731274407,0.012671105658942116,1.4376000514496898,0.9262977827072058,561,Muy Alto (>5)
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO STORAGE BAG SUKI,0.014297729184188394,0.3801916932907349,8.789820731274407,0.012671105658942116,1.5436165587596662,0.9208625772406341,562,Muy Alto (>5)
LUNCH BAG SUKI DESIGN,LUNCH BAG APPLE DESIGN,0.019764507989907486,0.39354066985645936,8.781337788780995,0.017513768015508763,1.5750181112153037,0.9329784350253485,563,Muy Alto (>5)
LUNCH BAG APPLE DESIGN,LUNCH BAG SUKI DESIGN,0.019764507989907486,0.4410187667560322,8.781337788780995,0.017513768015508763,1.6991227395351531,0.9276974250157711,564,Muy Alto (>5)
RETROSPOT HEART HOT WATER BOTTLE,CHOCOLATE HOT WATER BOTTLE,0.010092514718250631,0.34854771784232363,8.751018568934116,0.008939218717476643,1.4738924674239369,0.9121394103298337,565,Muy Alto (>5)
CHOCOLATE HOT WATER BOTTLE,RETROSPOT HEART HOT WATER BOTTLE,0.010092514718250631,0.25339366515837103,8.751018568934116,0.008939218717476643,1.3006105752951842,0.9224689625584326,566,Muy Alto (>5)
72 SWEETHEART FAIRY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,0.011834674996996275,0.4436936936936937,8.75085927159387,0.010482273520787788,1.7064288462632937,0.9099979509955843,567,Muy Alto (>5)
PACK OF 72 RETROSPOT CAKE CASES,72 SWEETHEART FAIRY CAKE CASES,0.011834674996996275,0.23341232227488154,8.75085927159387,0.010482273520787788,1.2696876739212264,0.93303295798193,568,Muy Alto (>5)
HOT WATER BOTTLE KEEP CALM,CHOCOLATE HOT WATER BOTTLE,0.014477952661300012,0.3477633477633478,8.731325319560614,0.012819790568900896,1.4721199863051422,0.9239347533587382,569,Muy Alto (>5)
CHOCOLATE HOT WATER BOTTLE,HOT WATER BOTTLE KEEP CALM,0.014477952661300012,0.363499245852187,8.731325319560613,0.012819790568900896,1.5056830185069299,0.922200533087152,570,Muy Alto (>5)
LUNCH BAG  BLACK SKULL.,LUNCH BAG PINK POLKADOT,0.026552925627778445,0.44377510040160645,8.711179624157007,0.023504782118701394,1.7062465760792478,0.941541352839981,571,Muy Alto (>5)
LUNCH BAG PINK POLKADOT,LUNCH BAG  BLACK SKULL.,0.026552925627778445,0.5212264150943396,8.711179624157005,0.023504782118701394,1.9636960668667574,0.9327207350263135,572,Muy Alto (>5)
JUMBO BAG VINTAGE DOILY,JUMBO BAG VINTAGE LEAF,0.012555568905442748,0.36991150442477877,8.684833431107005,0.011109879819400903,1.51948050413974,0.9159458590169562,573,Muy Alto (>5)
JUMBO BAG VINTAGE LEAF,JUMBO BAG VINTAGE DOILY,0.012555568905442748,0.29478138222849076,8.684833431107004,0.011109879819400903,1.3698701189474949,0.9242219588913643,574,Muy Alto (>5)
"JUMBO STORAGE BAG SUKI, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.010873483119067644,0.7479338842975206,8.604082541822065,0.0096097245409491,3.6223520444039123,0.8968140097887458,575,Muy Alto (>5)
LUNCH BAG SUKI DESIGN,LUNCH BAG VINTAGE LEAF DESIGN,0.014297729184188394,0.28468899521531105,8.585023576728384,0.012632302286241886,1.351634287385924,0.9302366867050426,576,Muy Alto (>5)
LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG SUKI DESIGN,0.014297729184188394,0.4311594202898551,8.585023576728384,0.012632302286241886,1.6696729422190524,0.9138214251775024,577,Muy Alto (>5)
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG STRAWBERRY,0.012014898474107893,0.3194888178913738,8.550178235723163,0.010609676484242358,1.414574353888963,0.917549313358302,578,Muy Alto (>5)
JUMBO BAG STRAWBERRY,JUMBO  BAG BAROQUE BLACK WHITE,0.012014898474107893,0.32154340836012857,8.550178235723163,0.010609676484242358,1.4185039686177683,0.9173202695956065,579,Muy Alto (>5)
LUNCH BAG ALPHABET DESIGN,JUMBO BAG ALPHABET,0.012735792382554368,0.35630252100840343,8.521568627450982,0.011241256230897044,1.4885690632363244,0.9153699939932034,580,Muy Alto (>5)
JUMBO BAG ALPHABET,LUNCH BAG ALPHABET DESIGN,0.012735792382554368,0.3045977011494253,8.521568627450982,0.011241256230897044,1.386615601693207,0.9211663807890222,581,Muy Alto (>5)
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG PINK POLKADOT,0.010573110657214946,0.4150943396226415,8.50943396226415,0.009330594327209642,1.6262785208497244,0.9055491420181349,582,Muy Alto (>5)
JUMBO BAG PINK POLKADOT,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,0.010573110657214946,0.2167487684729064,8.50943396226415,0.009330594327209642,1.2442092345451756,0.9277389277389279,583,Muy Alto (>5)
LUNCH BAG APPLE DESIGN,"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",0.010573110657214946,0.2359249329758713,8.338017907253406,0.009305050217093177,1.271740115638128,0.9213586335048599,584,Muy Alto (>5)
"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",LUNCH BAG APPLE DESIGN,0.010573110657214946,0.37367303609341823,8.338017907253404,0.009305050217093177,1.5250571725889255,0.9056941126879303,585,Muy Alto (>5)
LUNCH BAG WOODLAND,LUNCH BAG PINK POLKADOT,0.017181304817974287,0.42433234421364985,8.329523822854263,0.01511860529476351,1.6486193395274056,0.9170777882272998,586,Muy Alto (>5)
LUNCH BAG PINK POLKADOT,LUNCH BAG WOODLAND,0.017181304817974287,0.3372641509433962,8.329523822854263,0.01511860529476351,1.4478012522004153,0.9271785310524392,587,Muy Alto (>5)
"JUMBO BAG PINK POLKADOT, JUMBO  BAG BAROQUE BLACK WHITE",JUMBO BAG RED RETROSPOT,0.010513036164844407,0.7201646090534979,8.284630326402574,0.009244055443841076,3.262890395855566,0.8923207427212793,588,Muy Alto (>5)
"JUMBO BAG PINK POLKADOT, JUMBO BAG PINK VINTAGE PAISLEY",JUMBO BAG RED RETROSPOT,0.010272738195362249,0.7184873949579831,8.265335989267856,0.009029868188782854,3.2434505353802883,0.8917629682853322,589,Muy Alto (>5)
LUNCH BAG RED RETROSPOT,LUNCH BAG PINK POLKADOT,0.02829508590652409,0.42053571428571435,8.254997051886793,0.024867454651337044,1.6378176427213507,0.9422597202200104,590,Muy Alto (>5)
LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT,0.02829508590652409,0.5554245283018868,8.254997051886793,0.024867454651337044,2.097993766912882,0.9260364866524802,591,Muy Alto (>5)
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG CARS BLUE,0.01357683527574192,0.4362934362934363,8.234172948458664,0.011927995087331335,1.6799774185743748,0.9067723697148476,592,Muy Alto (>5)
LUNCH BAG CARS BLUE,LUNCH BAG DOLLY GIRL DESIGN,0.01357683527574192,0.2562358276643991,8.234172948458664,0.011927995087331335,1.3026728753410326,0.9277102752322419,593,Muy Alto (>5)
LUNCH BAG CARS BLUE,LUNCH BAG SUKI DESIGN,0.021807040730505826,0.41156462585034015,8.194862155388472,0.019145978187047816,1.6140731269780308,0.9270951073792992,594,Muy Alto (>5)
LUNCH BAG SUKI DESIGN,LUNCH BAG CARS BLUE,0.021807040730505826,0.4342105263157895,8.194862155388472,0.019145978187047816,1.673792712265535,0.9243976769593467,595,Muy Alto (>5)
LUNCH BAG WOODLAND,LUNCH BAG SUKI DESIGN,0.016640634386639434,0.4109792284866469,8.1832060255846,0.014607124007625037,1.6124689829494367,0.9148405919745837,596,Muy Alto (>5)
LUNCH BAG SUKI DESIGN,LUNCH BAG WOODLAND,0.016640634386639434,0.3313397129186603,8.1832060255846,0.014607124007625037,1.434973499518652,0.9242146701466193,597,Muy Alto (>5)
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO SHOPPER VINTAGE RED PAISLEY,0.013817133245224078,0.36741214057507987,8.165477292406916,0.012124992939099825,1.5096783648087264,0.9118238071975249,598,Muy Alto (>5)
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO  BAG BAROQUE BLACK WHITE,0.013817133245224078,0.3070761014686248,8.165477292406914,0.012124992939099825,1.3888875384667738,0.9188788696800874,599,Muy Alto (>5)
JUMBO BAG VINTAGE LEAF,JUMBO BAG ALPHABET,0.014477952661300012,0.3399153737658674,8.12964268923366,0.012697068406636074,1.4516141040531283,0.9160087554288578,600,Muy Alto (>5)
JUMBO BAG ALPHABET,JUMBO BAG VINTAGE LEAF,0.014477952661300012,0.34626436781609193,8.12964268923366,0.012697068406636074,1.4645173641689322,0.9152621652206714,601,Muy Alto (>5)
LUNCH BAG WOODLAND,LUNCH BAG APPLE DESIGN,0.01471825063078217,0.3635014836795253,8.111053213578254,0.012903658833240616,1.500686025496791,0.9137076618776737,602,Muy Alto (>5)
LUNCH BAG APPLE DESIGN,LUNCH BAG WOODLAND,0.01471825063078217,0.3284182305630027,8.111053213578254,0.012903658833240616,1.4287311475810844,0.9178452060069311,603,Muy Alto (>5)
LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG PINK POLKADOT,0.012855941367295447,0.41312741312741313,8.109574196838349,0.011270661911771437,1.617142888761011,0.9048465083073728,604,Muy Alto (>5)
LUNCH BAG PINK POLKADOT,LUNCH BAG DOLLY GIRL DESIGN,0.012855941367295447,0.25235849056603776,8.109574196838349,0.011270661911771437,1.2959170949264154,0.9237475937448606,605,Muy Alto (>5)
JUMBO BAG VINTAGE LEAF,LUNCH BAG VINTAGE LEAF DESIGN,0.0114141535504025,0.2679830747531735,8.081243228879215,0.010001728107048342,1.3207876032175854,0.9152392809846666,606,Muy Alto (>5)
LUNCH BAG VINTAGE LEAF DESIGN,JUMBO BAG VINTAGE LEAF,0.0114141535504025,0.3442028985507247,8.081243228879215,0.010001728107048342,1.4599137184252122,0.90631094948755,607,Muy Alto (>5)
LUNCH BAG  BLACK SKULL.,LUNCH BAG WOODLAND,0.019464135528054788,0.3253012048192771,8.034071002109329,0.01704143655975534,1.422130584782273,0.9312507395574487,608,Muy Alto (>5)
LUNCH BAG WOODLAND,LUNCH BAG  BLACK SKULL.,0.019464135528054788,0.4807121661721069,8.034071002109329,0.01704143655975534,1.8104907227819642,0.9124764634406508,609,Muy Alto (>5)
